workflow_row_id,reference_class_label,reference_group,document_text,main_topic_present,subtopic_count,entity_count,relation_count,has_internal_contradiction,internal_contradiction_score,vad_valence,vad_arousal,vad_dominance,word_count
4fa0dd3b0f2aed5490d9b8d76093fb5fb55c4c64c2c94c077f3355e14132f2b6,0,false_reference,"A Capitol Hill press conference that was supposed to be about judicial nominations went quickly south when Senator Chuck Grassley (R-IA) suddenly felt the need to sneak out, and in the process almost knocked over the flags behind the podium.The podium was being held by Senate Majority Whip John Cornyn (R-TX). Anybody have any questions for Senator Grassley, or anybody else here, on this topic?  Senate Majority Whip John Cornyn, R-Texas, asked reporters, making clear he didn t want questions about the indictments and guilty plea involving three of President Donald Trump s campaign aides to dominate the news conference.When reporters pressed to get on-camera comment about the legal problems facing Trump campaign aides Paul Manafort, Rick Gates and George Papadopoulos, the usually accommodating Cornyn tried to deflect, saying the issue wasn t in the Senate s  wheelhouse. As multiple reporters shouted out, Grassley, who chairs the judiciary committee, which is investigating alleged Russian meddling in US elections, decided to slip out.Source: CNNAt about the 20 second mark, you can see Grassley start anxiously planning his exit. Even while Cornyn was answering questions, Grassley continued to eye the exit, just behind the flags. Then a reporter asked about the indictment of Trump s former campaign chair, Paul Manafort. Behind Cornyn, the flags begin to rock and you see a head appear and then soon disappear through the exit, but since the flags were blocking the doors, Grassley almost knocked them over on his way out. Just imagine for a moment if a Democrat had done that. They would forever be labeled anti-American.The flag episode is not why I d label Grassley anti-American. I would label him anti-American because he s attempted to obstruct and deflect the investigation into Russian collusion from its inception.Here s the video:CLIP: Sen. @ChuckGrassley exits news conference via door behind American flags.Full news conference here: https://t.co/mdeAUFERPh pic.twitter.com/IHdgD7hXlT  CSPAN (@cspan) October 30, 2017  ",1,4,8,5,0,0.0,2.757521390914917,3.1755599975585938,3.105813503265381,336
96197491637f0a78829a63aeade5e560812529d4d74fbc98fdf86ce1d6d5c9ff,0,false_reference,"The Civil War was about slavery. In fact, slavery was the one issue that threatened to rip the union apart before the Constitution was even ratified. At the convention in Philadelphia, the  Three-Fifths  compromise was made due to the southern states wanting more representation in the House of Representatives due to wanting their slaves to count as part of the Constitution. So, the states that would go on to become the Confederate States of America actually forced the Founders to protect slavery in the original Constitution.These  compromises  would be done repeatedly, through different types of fugitive slave laws, and other compromises like the creation of the 36-30 line   known today as the Mason-Dixon line. Slavery was allowed below that line, and was not allowed above it. That compromise was later threatened with the Kansas-Nebraska Act, which would allow the incoming state of Kansas to vote on whether or not to allow slavery, rather than having the state automatically enter as either a slave state or a free state. This resulted in  Border Ruffians  violently crossing the line into Kansas to make sure that Kansas allowed slavery. This conflict would come to be so bloody that it was known as  Bleeding Kansas. Now, all of this led to one thing: There were states who wanted the United States to allow slavery, and those who knew it to be a brutal, immoral institution that needed to end. Hence, no matter what the white supremacist revisionist history and propaganda says, the Civil War was about slavery. However, Donald Trump s Chief of Staff, John Kelly, seems to need that little history lesson.In a Tuesday appearance with right-wing hack Laura Ingraham, Kelly had a few words regarding famed Confederate General Robert E. Lee, with regards to the recent controversies over statues honoring the Confederacy. He said of the pro-slavery general: I would tell you that Robert E. Lee was an honorable man. He was a man that gave up his country to fight for his state, which 150 years ago was more important than country. It was always loyalty to state first back in those days.  Now it s different today. But the lack of an ability to compromise led to the Civil War, and men and women of good faith on both sides made their stand where their conscience had them make their stand. I can only come to the conclusion that this means that the so-called  adult in the room  in Trump s chaotic, incompetent, scandal-ridden White House is either too ignorant of history to know what kind of man he just used the word  honorable  to describe, or he is just A-OK with slavery, and equates white supremacy and owning human beings with the likes of those who would liberate those human beings who were so brutally held in bondage against their will for so many years that we, their descendants, still suffer injustices as a result, even today.Next time someone says the Trump Administration isn t full of white supremacists, show them this.Watch Kelly s dangerous remarks below:Enough about John Kelly being the  adult in the room.  He s out here praising Robert E. Lee and falsifying history. pic.twitter.com/22BXNOqSMt  Jamil Smith (@JamilSmith) October 31, 2017Featured image via Drew Angerer/Getty Images",1,4,6,4,0,0.0,2.886441707611084,3.202073335647583,3.1696059703826904,558
90266e64c0348c1d07d57bf511c17e57dc03a4ef5b507454bad9c4a1837c0d02,0,false_reference,"Donald Trump s attorney Jay Sekulow made a fool of himself on Tuesday morning.During an interview with ABC host George Stephanopoulos, Sekulow actually claimed that collusion is not a crime in an effort to defend Trump after his associate George Papadopoulos plead guilty to lying to FBI agents about meeting with Russians. He was a volunteer with the campaign, he served on one of the committees,  Sekelow said.  He was involved with individuals that purported to be somehow involved with Russia or Russian government   it s not clear from the documents. The end result is the meeting doesn t take place. So what you had is you had all this conversation about collusion. Remember this, collusion in and of itself   there s no crime of collusion. Even Stephanopoulos knew that claim was bullshit. Collusion is cooperation and that s what he was doing with Russians,  Stephanopoulos replied.Here s the video via YouTube.Indeed, collusion is just another word for  conspiracy,  which is a crime. A MAJOR crime.Sekulow s claim was immediately debunked by prominent members of the legal community.Harvard University law professor John Coates and University of California, Irvine law professor Rick Hasen schooled Sekulow. It is a federal crime to conspire with anyone, including a foreign government, to  deprive another of the intangible right of honest services,  Coates told Politifact after Fox News host Eric Bolling made the same claim in July.  That would include fixing a fraudulent election, in my view, within the plain meaning of the statute. If others participated in the scheme to do this it could be a conspiracy,  Hasen added.  Whether you want to call that  collusion  or not seems besides the point. In short, Trump s own attorney doesn t understand the law and apparently thinks that the use of the word  collusion  absolves Trump and his campaign team of any crimes. But that s simply not the case and any self-respecting judge would laugh at Sekulow in open court if he tried to use such a defense.Featured Image: Win McNamee/Getty Images",1,4,7,5,0,0.0,2.772817373275757,3.164027214050293,3.217725276947021,346
8ffbd4c8b21c9bb50b0f13426f47a27413ea98c4a2c0c2c34acf2d846664ca8d,0,false_reference,"Sean Hannity threw a massive temper tantrum on Monday night in defense of Donald Trump.The Fox News host went off on a seriously delusional rant about Hillary Clinton, even referring to her as  President Clinton  on two occasions.Hannity whined about the indictments against Paul Manafort and Rick Gates, and just like Donald Trump, attempted to shift the focus from Trump s Russia collusion to Hillary Clinton. This is beyond insanity and it s inexcusable,  Hannity whined.  Hillary Clinton, Bill Clinton, the Obama Administration allowed your national security to be compromised in what is an unprecedented way and few in the media will touch this story. Major crimes were committed. They knew about it. They did nothing before the deal. Hannity is referring to the Uranium One deal the Obama Administration made with Russia back in 2010. Trump himself has been bellowing about it for quite some time now in a desperate effort to distract from his very real crimes.Basically, the deal gave a Russian company no more than a 51 percent stake in a Canadian-based mining company and ownership of  20 percent of the currently licensed uranium in-situ recovery production capacity in the U.S. This deal does not harm our national security as Hannity claims, nor did Hillary Clinton personally approve of the deal. Factcheck.org recently gave a run-down of the deal and thoroughly debunked Trump and Hannity s claims. As we ve written before, there is no evidence that donations to the Clinton Foundation from people with ties to Uranium One or Bill Clinton s speaking fee influenced Hillary Clinton s official actions,  FactCheck.org wrote.  That s still the case. In fact, not only did such a deal require approval from several federal agencies and committees, only 11 percent of overall U.S. production of uranium comes from Uranium One. And that uranium is sold to operators of commercial nuclear reactors. Basically, the uranium is being sold to us as it would have if Uranium One was not held by a Russian company. This deal was under a lot of scrutiny before it went through, and was even publicly announced. But Hannity did not utter one word about it when it happened.Of course, Hannity is still insisting that the evidence is on Trump s side despite the fact that there is a lot of evidence proving that he and Trump are full of shit and that Trump committed treason to steal an election. We are at a major crisis point in America tonight. Do we have equal justice under the law in this country today? If you or I or anybody in this room with me now or watching TV with you, if we ever did anything close to what the Clintons, the DNC, and others did, we would be rotting in a jail cell tonight hoping our friends would send us a cake that had a file. The only difference between Trump/Russia collusion is that we have the evidence, and after a year of black helicopter conspiracy theories, they have none. And just like we have the evidence, when it comes to Clinton and her email server scandal, why hasn t she been charged? Here s the video via YouTube.Hillary Clinton has not been charged because she didn t commit any crimes and there is ZERO evidence that she did. Trump, on the other hand, is about to go down for collusion.Clearly, nobody gives Trump a blowjob like Sean Hannity. And frankly, he and Fox News should be sued for slander.Featured Image: Screenshot",1,5,9,6,0,0.0,2.63765811920166,3.3312196731567383,3.215517997741699,599
d143090d57daf088d7138f3178967750fa940c0bdfa48d31d1c19ce6d8b94495,0,false_reference,"Monday, October 30, 2017 is one of those dates that will go down in history, the type where future generations will ask you where you were and what you were doing when former Trump campaign manager Paul Manafort, as well as Manafort s top aide, Rick Gates surrendered to the FBI, later entering  not guilty  pleas, while Trump foreign policy adviser George Papadopoulos pled guilty to lying to the FBI about his contacts with Russia as a result of Robert Mueller s probe into President Trump s possible collusion with the country.Infamous moments of historical significance such as these only come around maybe once every 15 or 20 years so when the news broke on Monday morning, we all knew that one thing was for certain   That late-night TV hosts were going to have an absolute field day with this story. Not due to the direct implications of Mueller s investigation, however, but more because of how the President and anyone linked to him would react. Taylor Swift has better coping mechanisms than President Trump so most of us were curious as to what Trump would Tweet or how Fox News would handle the story and neither disappointed.Our late-night hosts didn t let us down, either, but nobody summarized the whole situation better than Seth Meyers during his A Closer Look segment on Late Night with Seth Meyers. Just kick back and enjoy.Featured image via screenshot",1,4,8,5,0,0.0,2.9140350818634038,3.246701717376709,3.1016621589660645,241
eabfee55b98e467fa55e606bc6f95a4b0d093464b8684c3e603fe82d90e3eb97,0,false_reference,"No one on earth has been a bigger cheerleader for Donald Trump than Fox News  Sean Hannity. In the wake of Monday s indictments of former Trump campaign manager Paul Manafort, Manafort s top aide Rick Gates and with a guilty plea of former economic advisor to Trump, George Papadopoulos, it appears the house of cards is beginning to collapse.Hannity, though, is ready with the pro-Trump propaganda. Immediately after the news of the indictment hit, Hannity was ready with his defense of Trump which means he s blaming Hillary:Not that there wasn t Russian collusion with a 2016 presidential candidate. It s just that her name was not Trump. We now have real evidence that the FBI uncovered a Russian plot dating back to 2009 that involved bribery, extortion, blackmail, money laundering and racketeering. It all came a year before Hillary Clinton and the Obama Administration approved the corrupt Uranium One deal. We have evidence of another Russia scandal, also involving a 2016 candidate not named Trump. We now know that the Clinton campaign and the Democratic National Committee paid over $9 million to help fund the discredited, Russia-linked dossier crafted to ruin then-candidate Donald Trump. This was nothing short of a collaborative effort with the Russians to manipulate the outcome of the last presidential election.Not surprisingly, Trump s statements are mirroring Hannity:Sorry, but this is years ago, before Paul Manafort was part of the Trump campaign. But why aren't Crooked Hillary & the Dems the focus?????  Donald J. Trump (@realDonaldTrump) October 30, 2017  Only, Manafort was part of the Trump campaign during many of these alleged crimes and Hannity knows it. In fact, in 2016, he tweeted it:While a Sean Hannity tweet certainly won t stand up in a court of law, Hannity has long been the media sycophant for the Trump administration. If he says Manafort was instrumental in Trump winning the White House, he was.Featured image via Drew Angerer/Getty Images.",1,4,8,6,0,0.0,2.759199857711792,3.1282668113708496,3.1500396728515625,333
62dd053457a5908494f527e96b1870efcd261d4d0acd7050e611b205050914b3,0,false_reference,"With the whirlwind of information coming at us about Paul Manafort s indictment, Trump s  allcaps claim that their was  NO COLLUSION,  a former advisor s admission of collusion, and all the other devastating shit happening to Team Trump today, the American public is missing one crucial detail: this is all happening on Ivanka Trump s birthday.Daddy s Little Girl was born on October 30, 1981 and the FBI got her a present: the first of many boots that will be dropping on her father s administration.This has to be particularly worrisome for poor, dear, sweet Ivanka, whose husband is also under investigation in Muellergate.As of 3 PM EST, only one post was on Ivanka s Twitter   a self-defensive birthday note from her daughter she attempted to use to excuse herself for forgetting her sister Tiffany s birthday.Arabella:""Dear Mom, thank you for giving me birth."" Clearly, I'm not the only member of my family who doesn't understand how birthdays work? pic.twitter.com/fQbAvdtFQ4  Ivanka Trump (@IvankaTrump) October 30, 2017Americans were nice enough to pop by and wish her a happy birthday:Paul Manafort is off to prison & probably has a few stories to tell about your family  may you reap what you sow this coming year Ivanka??  Katie Dutch (@kitscheart) October 30, 2017Maybe the prison kitchen will serve champagne ice pops on Ivanka's birthday, once she is incarcerated  Michelle Y (@MY19641) October 30, 2017Happy birthday someone's going to jail today! What do you get a traitor for their birthday? pic.twitter.com/56Xicg6QkZ  Ryan Graney (@RyanEGraney) October 30, 2017HAPPY indictment day too, Congrats Mr MUELLER pic.twitter.com/boF9q05ayz  Bonnie (@BonitaTeuben) October 30, 2017 ? pic.twitter.com/5CB3bkxivu  Alan Parker (@AlanLondonCity) October 30, 2017Mueller understands how birthdays work. He is a boss gift-giver.  Elizabeth Soutter (@damomma) October 30, 2017The little sweetie got indictments for her birthday! What a lucky girl!  Jen Skelly (@Jenlskelly) October 30, 2017Paul Manafort and Rick Gates have both pleaded not guilty to their respective crimes and former campaign aide George Papadopoulos cut a secret plea deal in which he admitted to lying about the Trump campaign s outreach to Russian officials regarding a meeting between Trump and Putin and collecting  dirt  on Hillary Clinton.It s clear that Mueller is accelerating his probe into the Trump campaign s collusion with Russia, and it must really ruin Ivanka s day that they ll probably be coming for Jared soon.Featured image via Andy Katz, MBR",1,4,8,5,0,0.0,2.9857823848724365,3.3810911178588867,3.124002456665039,420
13856cb450f53d65c7f4c66986f9deff1faae96c564b36948bb31fb2e712c1bc,0,false_reference,"The world is exploding right now due to the news that Donald Trump s second campaign manager, Paul Manafort has been indicted on a litany of felony charges by Special Counsel Robert Mueller. Manafort, as well as his business associated and fellow Trump campaign official Rick Gates have been taken into federal custody, but both have laughably entered pleas of not guilty to all kinds of high crimes   including really shady stuff like money laundering and conspiracy against their own country.Of course, the Trump White House is in all-out  nothing to see here  mode. White House Press Secretary Sarah Huckabee Sanders spent her entire Monday briefing lying through her teeth with regards to the Manfort and Gates situation. As if this weren t bad enough for Team Trump, a third person in their orbit has been charged as well, foreign policy adviser George Padadopoulos. It also seems that this gentleman may be flipping on Trump, because he was caught lying to the Federal Bureau of Investigation, which is a crime, and is being listed as a cooperating witness, according to former U.S. Attorney Preet Bharara:Special Counsel Mueller appears to have a cooperating witness, George Papadopoulos. That is significant. Time will tell how significant.  Preet Bharara (@PreetBharara) October 30, 2017In short, the entire Trump White House is in deep shit. Sarah Sanders can say all day long that this has nothing to do with Trump s campaign, and they had to go flipping it all back to Hillary, even though she is a private citizen:These people are unbelievable. All I know is that this will continue to get closer to Trump and his inner circle, and they ll be removed in due course. Hopefully, the snakes in that pit continue to turn on each other in order to save their own skins, and we can take our country back from these treasonous squatters.Featured image via Chip Somodevilla/Getty Images",1,5,8,5,0,0.0,2.60913348197937,3.428438663482666,3.072888135910034,324
5015c22d052a506a31ee411b3b5810d1bb57205d89466380b3a309069a863b31,0,false_reference,"This morning, Trump s former campaign manager was indicted for conspiracy against the United States, a.k.a. treason (among other things   you can read the full list of charges here), and ordered to turn himself in to the FBI. As he did so, every news outlet was busy covering it, reporting on the situation as it developed. Except for Fox News. They must have needed some time to decide on their spin because they were reporting on candy and hamburger emojis while the story on Paul Manafort unfolded.Seriously. They were reporting on Halloween candy and some kind of  hamburger emoji crisis  at Google as the first indictment in Robert Mueller s Russia investigation was unsealed and handed down.8:30AM: CNN, Bloomberg, MSNBC, Fox pic.twitter.com/zfbo4PriSo  Rogue CPI (@RogueCPI) October 30, 2017As of 8:41, Fox has moved on to real issues. pic.twitter.com/DwGqgthW5R  Rae Whitlock (@RaeWhitlock) October 30, 2017This is FOX News currently  pic.twitter.com/4yInN7exr5  Josh S nchez (@jnsanchez) October 30, 2017CNN: Paul Manafort to turn himself in to FBI today MSNBC: Manfort Told to Surrender Fox News: Important story on hamburger emojis ???  pic.twitter.com/AQ8GxpAh8N  StrictlyCovfef  ? (@christoq) October 30, 2017Everybody else is talking about the Paul Manafort arrest, @foxnews is talking about cheeseburger emojis. #MuellerMonday pic.twitter.com/Y8vqPcIMYG  CarrieTBow (@CarrieTBow) October 30, 2017They did start talking about Manafort, and even published an opinion piece from contributor Erick Erickson, who is trying to spin this news into nothing by saying that it looks like the charges against Manafort have nothing to do with Trump. He is, of course, calling the whole thing a conspiracy in which Mueller comes up completely empty on the collusion story.Har de har har. Manafort is a slimeball. Unless Trump has something serious on him (and what could be more serious than the charges already against him?), Manafort will probably place his own ass above Trump s.Featured image via Frederick M. Brown/Getty Images and Twitter",1,4,6,4,0,0.0,2.7651731967926025,3.2102303504943848,3.2245278358459477,333
4cde2bd37b9778260eaf2ebcb9fe89e9be4af3cb64eb2e9cfe0cf3dc206fa75a,0,false_reference,"Despite what many racists say and regardless of the hand-picked statistics of the federal government in an effort to demonize black people, the rate of white-on-white crime in the United States is far higher than that of African-Americans victimizing white citizens.In a report published last Thursday by the Bureau of Justice Statistics (BJS) on  Race and Hispanic Origin of Victims and Offenders 2012-2015,  some staggering figures emerged. Research conducted over a four year period during which  U.S. residents experienced 5.8 million violent victimizations each year  found that the rate of white-on-white violent crime (12.0 per 1,000) was almost four times higher than black-on-white violent crime (3.1 per 1,000).However, even when the facts are blatantly obvious and staring them right in the face, there is no swaying some Republicans who still subscribe to the idea that African-Americans are still the largest threat to themselves and others. Case in point: former White House advisor Sebastian Gorka in this interview last Monday:On a Sinclair station, Gorka refers to ""black African crime on black African crime"" & says black men are killing each other ""by the bushel"" pic.twitter.com/Cbtqm39tTd  Yashar Ali ? (@yashar) October 24, 2017Indiana Attorney General Curtis Hill, an African-American himself, shares the same sentiments as Gorka. One of the most dramatically difficult things to fathom in this country is the amount of lives lost   black lives lost   as a result of black-on-black violence,  Hill said on Saturday. In the same year that we experienced about 259 police officer shootings of blacks in 2015, there were 6,000 black lives lost to murders from black people. However, contrary to what both Mr. Gorka and Mr. Hill believe, black men aren t killing each other  by the bushel.  In fact, according to the report, black-on-black violence has decreased exponentially in the last two decades, by almost the exact same rate as white-on-white violence. From 1994 to 2015, white-on-white violence and black-on-black violence declined at a similar rate. White-on-white violence declined 79 percent (from 52.5 to 10.8 victimizations per 1,000 white persons). Black-on-black violence declined 78 percent (from 66.6 to 14.5 victimizations per 1,000 black persons). Information on Hispanic origin of offenders was not collected prior to 2012,  the report stated.It s time that the U.S. government started to report the facts when it comes to the issue of race, instead of dividing the country.Featured image via Brian Blanco/Getty Images",1,5,6,5,0,0.0,2.4243059158325195,3.3376693725585938,2.9246973991394043,440
3569503e723559d3667869fdbf1ae3b4f2473f8681cbb354ae010073d1c9808a,0,false_reference,"It s gotta be hard these days to be John McCain. Standing up to Donald Trump is pretty unpopular among Republicans these days, and we ve seen the proof in how quickly the base turned on some otherwise solidly-conservative GOP Senators who have decided the age of Trump is just too much for them.First Tennessee s Bob Corker then McCain s fellow Arizona Senator Jeff Flake dropped out of the running for reelection, possibly dashing the GOP s hopes for holding on to the Senate in the 2018 elections. But regardless of the fact that they ve both been what old Mitt Romney might call  severely conservative,  red meat Trump voters turned on the two like villagers with pitchforks.That could be, however, because they don t have the credentials John McCain has. When he trolled Trump hard last week on the  bone spurs  he used as an excuse to dodge the draft with all of his silver spoon, private school pals, Trump tried to clap back with a warning that  people have to be careful because at some point I fight back. McCain s answer? I have faced tougher adversaries. Now, you might think Donald Trump is at least smart enough not to come at a former POW with some weak stuff like that, but you d be wrong. Laughably wrong. In fact, go ahead and have a little laugh, because you re in good company.McCain thought it was hilarious.Appearing on The View the following day, the panel gave the senior Arizona Senator a chance to expound a little on his short response to the president s threat: He said he would  fight back  and it wouldn t be pretty. Are you scared? McCain didn t answer immediately because he was busy laughing his ass off. No, I mean, almost with tears in his eyes. There he is, next to his daughter   who just landed the spot on this show   and this old man looks like he s going to cry from laughing so hard. Every woman on the panel is cracking up. People offstage are howling.I just want to know Donald Trump has seen this clip. I can die happy as long as I know Donnie Daycare has watched this octogenarian cry tears of laughter at the prospect of being scared of little old him.Enjoy!McCain is asked if he's afraid of Trump. He laughs for about 15 straight second. pic.twitter.com/u7NYkkBGHf  Kyle Griffin (@kylegriffin1) October 23, 2017Featured image via Alex Wong/Getty Images",1,4,6,4,0,0.0,2.8209481239318848,3.646696090698242,3.124149799346924,425
b19ee1a58bffb76bf23fc2c250d0723ebcc605964c98e94d18992da30856db8b,0,false_reference,"There s a lot of talk that, if Mueller indicts friends and associates of Trump over the Russia scandal, Trump will just pardon them and nobody will get punished, least of all Trump. There are two problems with that: First, to accept a pardon is to admit guilt, so he d be throwing them under the bus. But secondly, and perhaps more importantly, any pardons he issues could land him in hot water just that much sooner. According to Rep. Adam Schiff (D-CA), his pardoning power is not exactly absolute.Schiff told ABC News: I don t think the president s power is all that absolute, as people have been suggesting.The president cannot pardon people if it s an effort to obstruct justice, if it s an effort to prevent Bob Mueller and others from learning about the President s own conduct. So, there are limitations. This whole thing really took off when Mueller was appointed special counsel to investigate whether Trump obstructed justice when he fired James Comey. It s true that the Constitution does give the president broad power to issue pardons for  offenses against the United States.  However, we currently don t have any precedent for a president pardoning people tied to his own campaign, and rumors have been circulating that Trump wants to test his pardoning powers to see just how far they actually go.That could be part of why the Tweeter-In-Chief was panicking so badly on Twitter that he screamed,  DO SOMETHING!  in a rant about Hillary Clinton and Uranium One. He might be aware that not only is Mueller getting closer to something that implicates him, which we just can t have, but also that he can t pardon anyone Mueller indicts (or perhaps has been strongly warned away from trying).A pardon would require an admission of guilt, but it would also prevent people from flipping on Trump and singing out the truth in exchange for lesser charges or a lesser sentence. Depending on who s indicted, and what they do, the man who would be king in the White House will find it far more difficult to keep claiming that Russia is just a distraction and there s nothing to it.And so will all his lackeys.Too bad.Featured image via Alex Wong/Getty Images",1,4,4,4,0,0.0,2.7070600986480717,3.210731267929077,3.147512674331665,389
b30bd03717e788f37242a4f0263e75c6f0156296ab6c7e7c9b92352ae78bb79f,0,false_reference,"Now that Special Counsel Robert Mueller is about to indict someone from Team Trump, The Donald and his cronies are panicking. They are realizing that the Russia probe is reaching all the way to the top levels of Trump World, and it might touch Trump s kids   or even Trump himself. Therefore, it shouldn t be a surprise if Trump moves to fire Robert Mueller in an effort to shut this probe down before more indictments start coming down. However, thanks to the good people over at MoveOn.org, there is a nationwide plan in place to respond to a Mueller firing within hours. Here is an image, via Twitter, of what that page looks like. You can even search by your zip code.This! pic.twitter.com/Pd36aLTTVX  WonderWoman (@AspenGold_) October 28, 2017Trump and his swamp creatures may believe that they are above the law. They are not. Nobody   not even and perhaps ESPECIALLY not the president   is above legal ramifications for operating in an unlawful fashion. These people are treasonous, and Robert Mueller is going to prove it. If Mueller is removed, we might as well hand the United States of America over to Vladimir Putin and the Kremlin.America, we must be the guardians of our own democratic republic. These incompetent authoritarians are destroying this country with their treasonous ways, and the only way to rid the nation of the scourge of white supremacy, homophobia, misogyny, xenophobia, and all other forms of dangerous bigotry and autocracy operating at the highest levels of our government is to remove and jail them all. Robert Mueller is key to that. He could save us   so if Trump tries to fire Mueller, it is up to refuse to let that stand.Featured image via Ann Heisenfelt/Getty Images",1,5,6,4,0,0.0,3.0334360599517822,3.413270235061645,3.1819310188293457,297
37bb7f36e4737cbb56aa912ae1ea602a99617b1aab0fef0a7f964358dcc1522a,0,false_reference,"This morning, Donald Trump tweeted that health insurance premiums were skyrocketing, and that Democrats own it because Democrats are responsible for the  disaster  that is the Affordable Care Act. But someone on Twitter took it upon himself to crunch the numbers and look up insurers  reasons for the big hikes going into 2018. It s not a pretty picture for Donald Trump.Premiums were always going to go up   that s what you get with the system we have and one major reason we need universal or single-payer coverage. But when Trump cut off the subsidies insurers and low-income Americans counted on, he threw the system into chaos which insurers did warn us about and now we re facing numbers like this:NATIONALLY: Unsubsidized rate hikes WITHOUT Trump #ACASabotage: ~12%; PARTIAL sabotage: ~16%; FULL sabotage: ~29.5%: https://t.co/HF44AGgk9F pic.twitter.com/rgwaPdTyI1  Charles Ghoooulba ? (@charles_gaba) October 29, 2017Individually, each state is seeing its own rate hikes of varying percentages, but a number of them cite Trump s sabotage as a big reason why they re raising rates as high as they are. Washington State is among those seeing hefty increases as it is, but Trump s sabotage is making that far more painful than it needs to be:WASHINGTON STATE: Unsubsidized rate hikes WITHOUT Trump #ACASabotage: 26.4%; WITH #ACASabotage: 36.4%: https://t.co/WkgfuXkx5N pic.twitter.com/8cRgTXNHDK  Charles Ghoooulba ? (@charles_gaba) October 29, 2017They probably also had the strongest rebuke of Trump s policies, saying this: But there are others saying similar things:VIRGINIA: Unsubsidized rate hikes WITHOUT Trump #ACASabotage: 43.4%; WITH #ACASabotage: 57.7%: https://t.co/Ma4KOTMMXc pic.twitter.com/EyLR8nHCIy  Charles Ghoooulba ? (@charles_gaba) October 29, 2017TENNESSEE: Unsubsidized rate hikes WITHOUT Trump #ACASabotage: 13.5%; WITH #ACASabotage: 28.5%: https://t.co/58otIhrCqr pic.twitter.com/HC0GVMHwD9  Charles Ghoooulba ? (@charles_gaba) October 29, 2017Yes, you read that correctly: nearly 100% of North Carolina s rate hikes are due SPECIFICALLY to Trump cutting off #CSR reimbursements: pic.twitter.com/q2R1wU5pOG  Charles Ghoooulba ? (@charles_gaba) October 29, 2017NEW MEXICO: Unsubsidized rate hikes WITHOUT Trump #ACASabotage: 15%; WITH #ACASabotage: 30%: https://t.co/i4IopxaTPz pic.twitter.com/KGo76sfGjL  Charles Ghoooulba ? (@charles_gaba) October 29, 2017ARKANSAS: Unsubsidized rate hikes WITHOUT Trump #ACASabotage: 8.5%; WITH #ACASabotage: 17.5%: https://t.co/e2YTaBgRcI pic.twitter.com/r1iqud0gXv  Charles Ghoooulba ? (@charles_gaba) October 29, 2017CALIFORNIA: Unsubsidized rate hikes WITHOUT Trump #ACASabotage: 12.3%; WITH #ACASabotage: 16.6%: https://t.co/sjxJaVssrr pic.twitter.com/VB0XLJQUCo  Charles Ghoooulba ? (@charles_gaba) October 29, 2017COLORADO: Unsubsidized rate hikes WITHOUT Trump #ACASabotage: 28.2%; WITH #ACASabotage: 34.3%: https://t.co/DmXHU7vQpi pic.twitter.com/DfWvpubKfi  Charles Ghoooulba ? (@charles_gaba) October 29, 2017You can read the full thread here:THREAD: OH, IT S ON, MOTHERF*CKER. 1/ https://t.co/01VCq3UZGX  Charles Ghoooulba ? (@charles_gaba) October 29, 2017His methodology and details are available here.It s pretty clear from these numbers that it s not Democrats who own this trainwreck; it s Trump. He can tweet all he wants about how it s anyone s fault but his, and yet, he s the one who took executive action to end subsidies for low-income Americans. And Charles isn t the only one coming up with horrific numbers, either. The Kaiser Family Foundation has done their own analysis and come up with some pretty damning numbers as well.The worst part is that the markets were starting to stabilize going into this year, which meant premium hikes would likely have slowed for next year, and maybe even started coming down in following years. Instead, they re now skyrocketing. Polls have also consistently shown growing support for fixing the ACA instead of repealing it. What Trump and his party did was a planned and deliberate political move to harm Obama s legacy without caring who else they hurt.These extreme premium hikes are on Trump s and the GOP s heads. Even red states say so.Featured image via Alex Wong/Getty Images",1,5,8,5,0,0.0,2.643930435180664,3.2431626319885254,3.1252987384796143,664
160bf8f761c59d78317cc96a7fd26f717e549f0c7a662c2f178ba188cfcd5048,0,false_reference,"Hillary Clinton is not shutting up and going away as some would like her to. Now that she is a private citizen who has zero intention of running for office ever again, the former First Lady, Senator, Secretary of State, and 2016 Democratic Presidential nominee can speak her mind, and she did so in spectacular fashion at a dinner on Saturday night for the Human Rights Campaign. While speaking to the nation s largest LGBTQIA rights organization, Hillary turned her attentions to Fox News, the network that seems obsessed with her, even though she is a private citizen, and their criminal orange poster boy is the one who is currently squatting in the White House. Hillary said of Fox: It does strike me that in the last few days at least, Fox News seems to think that s where I live, in the White House. Because they spend a disproportionate amount of their time talking about impeaching me. So, look, if they want to make a trade, I d be more than willing. I would have much preferred to have come to the dinner tonight from a slightly closer residence. That s a trade I d be all for   and millions of other Americans feel the same way. The deeper issue here, though, is that Fox, like the rest of the world, knows that an indictment is coming from Special Counsel Robert Mueller on Monday, and they have no way to spin their way out of this one. So, what do they do instead? Tell their brainwashed viewers that Hillary Clinton is the real criminal here, and that Donald Trump is being witch hunted by the  fake media.  They whip those right-wing nuts up into a frenzy, all so that they can keep them just the way they like them: angry, ignorant, and frightening of boogie men on the left who don t exist.Give  em hell, Hillary. You ve earned that right.Watch the video below:Featured image via Darren McCollester/Getty Images",1,4,5,4,0,0.0,2.601568937301636,3.419070243835449,3.2040956020355225,335
